"title","level","service","category","description","id"
"PUA - 3Proxy Execution","high",,,,"e43a9b6c-3df8-4f97-b870-474e24033f49"
"File Deletion Via Del","low",,,,"2e35d215-673f-ecff-67ad-c9fc3e4ffb87"
"Potential CommandLine Obfuscation Using Unicode Characters From Suspicious Image","high",,,,"bc5cba6d-bdf9-70db-83d3-ffea696528e5"
"Potentially Suspicious DLL Registered Via Odbcconf.EXE","high",,,,"953dba36-324e-646a-d6e5-ef62aedd2205"
"Potential LethalHTA Technique Execution","high",,,,"f9884b6b-0ac3-139d-1ebe-a5587c9a51fd"
"DriverQuery.EXE Execution","medium",,,,"6c78dafc-594b-ab99-d6da-cafcb37ab087"
"Potential Excel.EXE DCOM Lateral Movement Via ActivateMicrosoftApp","high",,,,"dfd2290c-5c82-62f3-7643-4df329d43ce1"
"Potential Credential Dumping Via LSASS Process Clone","critical",,,,"9a0eb817-c07f-1061-89e6-3f30825c8e37"
"MMC20 Lateral Movement","high",,,,"57e2b3e2-fb28-0497-4729-aa536a2a5089"
"Stop Windows Service Via Sc.EXE","low",,,,"115267f9-0227-94b2-f6ef-56939bd2c693"
"Code Execution via Pcwutl.dll","medium",,,,"ced3b93a-d1cc-dab7-fe8c-be95fd649ff3"
"Browser Execution In Headless Mode","medium",,,,"c2ba2ab9-14d6-22d6-50e6-def8d485c093"
"Windows Kernel Debugger Execution","medium",,,,"5f7d7535-bf69-3a27-8300-415e9b0ed170"
"Arbitrary File Download Via ConfigSecurityPolicy.EXE","medium",,,,"956a39b3-a319-4b78-6305-a216732d379e"
"Lolbin Unregmp2.exe Use As Proxy","medium",,,,"fbf93b53-f074-9501-418b-f1d43360e2cb"
"MMC Spawning Windows Shell","high",,,,"cf0e4cea-8b93-73a0-c4f6-1d496da38fea"
"Malicious Windows Script Components File Execution by TAEF Detection","low",,,,"b7987e8f-8f8a-20ea-821c-fa454516f624"
"Suspicious Execution of Systeminfo","low",,,,"4304f0ae-3682-de08-b8f4-d768ac9cb749"
"Remotely Hosted HTA File Executed Via Mshta.EXE","high",,,,"31ca06b4-e4e7-1456-557e-809415680296"
"PUA - Fast Reverse Proxy (FRP) Execution","high",,,,"68ad4ec6-5204-d63f-155f-0ad495ef92b3"
"DllUnregisterServer Function Call Via Msiexec.EXE","medium",,,,"802f2f6f-fab8-e8d2-bb45-6ad7a2f8f4a7"
"Arbitrary File Download Via Squirrel.EXE","medium",,,,"48279b22-db22-17e5-5146-824c1f8d07db"
"Kernel Memory Dump Via LiveKD","high",,,,"37cf7844-0508-0f79-123b-7bb4a92b5bf3"
"Potentially Suspicious Execution Of Regasm/Regsvcs From Uncommon Location","medium",,,,"d14f893b-1931-f274-ce30-147d8cca81fb"
"Suspicious Process Masquerading As SvcHost.EXE","high",,,,"f7115cfd-3899-16ef-c89b-2db0aa711a9c"
"Suspicious Encoded And Obfuscated Reflection Assembly Load Function Call","high",,,,"37ebc902-d86f-808a-3790-0d2051db2e46"
"Potential Provlaunch.EXE Binary Proxy Execution Abuse","medium",,,,"0e400d25-3298-763d-1813-3fe64dbdb2b0"
"HackTool - KrbRelayUp Execution","high",,,,"6408b665-07d6-1525-496f-24511bfff69c"
"C# IL Code Compilation Via Ilasm.EXE","medium",,,,"5ea0b54f-98b4-7cc7-6c38-01a53470b4e4"
"UAC Bypass Using DismHost","high",,,,"2c256f43-053a-3f93-b183-27b3a5d312ed"
"Potential File Download Via MS-AppInstaller Protocol Handler","medium",,,,"04dd1706-97cc-c1bf-45db-6a9786736ab4"
"Sdclt Child Processes","medium",,,,"63a8494a-3c4b-3902-2efc-f0ed49065b75"
"Potential Powershell ReverseShell Connection","high",,,,"0e017e81-3278-cb76-d706-690f05a18a0e"
"CodePage Modification Via MODE.COM To Russian Language","medium",,,,"54a21dac-be5a-04d2-da18-4bdd55216fa0"
"Base64 MZ Header In CommandLine","high",,,,"2c104dbe-603a-a438-f3a4-85ff1018ffc1"
"Process Proxy Execution Via Squirrel.EXE","medium",,,,"6acffd8c-96c9-9d3b-9d69-0e0f332209c3"
"Curl Download And Execute Combination","high",,,,"637e9594-8499-4a83-1fec-53dd2ff90147"
"New Firewall Rule Added Via Netsh.EXE","medium",,,,"5a3de052-774a-c805-ef2c-a9b71abecc0a"
"Potential Persistence Via Netsh Helper DLL","medium",,,,"4b892866-fe93-c61b-f506-c8fd8948a868"
"Suspicious PowerShell Encoded Command Patterns","high",,,,"ec21a11c-311b-e205-6bb5-57d26e408fcb"
"Dumping Process via Sqldumper.exe","medium",,,,"38362740-fe8e-6e9d-79ad-a290fe8d5190"
"Logged-On User Password Change Via Ksetup.EXE","medium",,,,"42949869-416c-aa49-476a-3f2a4b57aa8c"
"HackTool - Sliver C2 Implant Activity Pattern","critical",,,,"55fe02b2-c0a4-cac3-dc5e-e79d58f78620"
"XSL Script Execution Via WMIC.EXE","medium",,,,"d90fcd50-5835-4b80-6d1a-c708404a142c"
"HackTool - EDRSilencer Execution","high",,,,"b4e3c1f6-6ba1-48f2-3b3a-a5183ddadbb3"
"Fsutil Behavior Set SymlinkEvaluation","medium",,,,"7e75fbd5-4501-e7c8-deb1-b24ea8448793"
"PowerShell Download Pattern","medium",,,,"f57205aa-67a6-4a69-582c-08eb0b786b58"
"Potentially Suspicious Electron Application CommandLine","medium",,,,"db4d52b7-af14-c61b-c1e1-5b52f036b5e0"
"Regedit as Trusted Installer","high",,,,"897d8214-575a-533d-6b1e-a21219da4532"
"Potential Crypto Mining Activity","high",,,,"c3538d2c-107c-a590-509c-957631b1eaf2"
"Schtasks Creation Or Modification With SYSTEM Privileges","high",,,,"627c728d-1a1a-0871-ead7-d1537f0a152b"
"New Port Forwarding Rule Added Via Netsh.EXE","medium",,,,"cfe8471d-2e7f-9e55-aa92-3b117789d6a6"
"Potential Provisioning Registry Key Abuse For Binary Proxy Execution","high",,,,"59996aa8-9ca2-1ef7-5102-ad18e12d4402"
"PUA - Process Hacker Execution","medium",,,,"ac2323f5-a7b6-baa6-4cb6-1df6089d834d"
"Net WebClient Casing Anomalies","high",,,,"7d6acc1b-aef6-8fb8-8b37-50e258273f6a"
"VeeamBackup Database Credentials Dump Via Sqlcmd.EXE","high",,,,"9a714c62-1669-9a37-eb23-3aca9c2ca26e"
"HackTool - SharpDPAPI Execution","high",,,,"e653c5ce-5d53-8f18-097d-affbeeb0425a"
"Microsoft IIS Connection Strings Decryption","high",,,,"c9722d26-25e3-6e45-3950-85182a7a1b35"
"7Zip Compressing Dump Files","medium",,,,"93586827-5f54-fc91-0b2f-338fd5365694"
"Suspicious Splwow64 Without Params","high",,,,"a3eb659a-2a75-984c-1dd1-a034449b5d3a"
"Potential Binary Impersonating Sysinternals Tools","medium",,,,"31a31ff3-32c0-0f43-bbec-b089825d4c52"
"Renamed AdFind Execution","high",,,,"17bc9aa9-eb49-a701-4cab-cbcaea111644"
"Potential DLL File Download Via PowerShell Invoke-WebRequest","medium",,,,"7b1d6a26-339a-db21-8b7d-55f848967cdd"
"Reg Add Suspicious Paths","high",,,,"c4e3bdbb-aa79-5067-6b21-87a8fa83ae97"
"File Download Via Bitsadmin To An Uncommon Target Folder","medium",,,,"af422edd-75d2-0585-95bf-c4e72291a69e"
"Suspicious Invoke-WebRequest Execution With DirectIP","medium",,,,"b3de6fc6-2aa5-32aa-2172-7e989f524bb1"
"Suspicious Electron Application Child Processes","medium",,,,"a138f860-6c01-6ff3-2c12-046799df8672"
"Potential Arbitrary Command Execution Via FTP.EXE","medium",,,,"26132f4c-3dfc-593f-2d62-2e8ff59e0720"
"Service Security Descriptor Tampering Via Sc.EXE","medium",,,,"6cbe870d-ed2f-e585-6d9e-201323d379a7"
"New Capture Session Launched Via DXCap.EXE","medium",,,,"502f2034-8929-9fd1-10fc-732a817671b7"
"PowerShell Set-Acl On Windows Folder","high",,,,"401fb350-d891-c9ac-1ba7-13d9cce53c20"
"Local Groups Reconnaissance Via Wmic.EXE","low",,,,"17babac2-1f37-4875-6354-a2ba383af162"
"Active Directory Database Snapshot Via ADExplorer","medium",,,,"f9b2ffc9-5ec5-9898-b546-301c85fa3892"
"PUA - NirCmd Execution As LOCAL SYSTEM","high",,,,"3d973370-afd2-629f-985f-7e5ba8e42f71"
"Copying Sensitive Files with Credential Data","high",,,,"1c39c2aa-7a13-2826-f8c5-48a453dfd562"
"Suspicious Driver/DLL Installation Via Odbcconf.EXE","high",,,,"62b1b4bc-937a-d9ed-a691-7887aae49630"
"PowerShell Web Download","medium",,,,"0b1811c8-8c1e-c6bb-1af2-2fe3b42a6b56"
"Imports Registry Key From a File","medium",,,,"1ff691f3-1574-b038-89dd-518a27855b80"
"Potential AMSI Bypass Via .NET Reflection","high",,,,"584c503a-bcee-ab44-f773-dea130827275"
"UAC Bypass Using Consent and Comctl32 - Process","high",,,,"fae361cc-c4b0-0935-1b15-79113e3f6198"
"HackTool - SharpWSUS/WSUSpendu Execution","high",,,,"7987377e-ddde-302c-5a17-7723837a1d38"
"Potentially Suspicious File Download From File Sharing Domain Via PowerShell.EXE","high",,,,"a84f4bc1-ba9a-517d-9339-0a232578cf27"
"Suspicious Advpack Call Via Rundll32.EXE","high",,,,"afdc65aa-8680-da5e-c417-fc0432a76cd1"
"Wlrmdr.EXE Uncommon Argument Or Child Process","medium",,,,"0331991b-8942-aa87-70c4-84360f95b7ce"
"HackTool - Hashcat Password Cracker Execution","high",,,,"b2376187-e8e7-aeeb-fb7e-7636ad9dadc9"
"File Download Via Windows Defender MpCmpRun.EXE","high",,,,"b331fafb-1ddd-52ca-9bc6-1ef1b08828b0"
"Winrar Compressing Dump Files","medium",,,,"4c7b96eb-1897-7935-762d-58700203bb94"
"Copy From VolumeShadowCopy Via Cmd.EXE","high",,,,"598ec0b9-1b1e-4814-86ae-15ef649eb159"
"HackTool - CreateMiniDump Execution","high",,,,"c918e9f3-229d-19b9-a50f-408e5811b033"
"Userdomain Variable Enumeration","low",,,,"a0611cee-4fe8-b36f-b9a7-8c31f5d9977b"
"Proc Exec","informational",,,,"ac933178-c222-430d-8dcf-17b4f3a2fed8"
"Susp CmdLine (Possible Meterpreter getsystem)","medium",,,,"75744b7f-7e4a-47fe-afbe-1ee74ec2448e"
"Possible LOLBIN","low",,,,"6c34b782-a5b5-4298-80f3-1918caf1f558"
"Possible RDP Hijacking","medium",,,,"6be7f3fc-8917-11ec-a8a3-0242ac120002"
"DPAPI Domain Backup Key Extraction","high",,,,"c42c534d-16ae-877f-0722-6d6914090855"
"AD Privileged Users or Groups Reconnaissance","high",,,,"93c95eee-748a-e1db-18a5-f40035167086"
"AD Object WriteDAC Access","critical",,,,"09c08048-5eab-303f-dfe3-706a6052b6f9"
"Active Directory Replication from Non Machine Account","critical",,,,"5c8e2537-5c7f-56d8-de80-1f0746b61067"
"Password Policy Enumerated","medium",,,,"9bcf333e-fc4c-5912-eeba-8a0cefe21be4"
"Mimikatz DC Sync","high",,,,"daad2203-665f-294c-6d2f-f9272c3214f2"
"WMI Persistence - Security","medium",,,,"ec2275df-3a0a-933f-0573-490938cc47ef"
"Reconnaissance Activity","high",,,,"5ac4b7f8-9412-f919-220c-aa8a1867b1ef"
"Potential AD User Enumeration From Non-Machine Account","medium",,,,"fe814c5a-505f-a313-7d8c-030187c24e8e"
"Suspicious LDAP-Attributes Used","high",,,,"925d441a-37b4-0afa-1d98-809b5df5fd06"
"Active Directory User Backdoors","high",,,,"c9123898-04d5-2d3b-5e2b-7c0c92111480"
"Group Policy Abuse for Privilege Addition","medium",,,,"6e3066ef-54e1-9d1b-5bc6-9ae6947ae271"
"Powerview Add-DomainObjectAcl DCSync AD Extend Right","high",,,,"e92d7fea-4127-4b6c-a889-3f0b89f7b567"
"Possible DC Shadow Attack","medium",,,,"c800ccd5-5818-b0f5-1a12-f9c8bc24a433"
"Possible Shadow Credentials Added","high",,,,"8bcf1772-4335-28e1-e320-5ce48b15ae9f"
"Dir Svc Obj Modified","informational",,,,"22ee9fb7-64ca-4eed-92de-d1dbef1170b8"
"Failed Logins with Different Accounts from Single Source System","medium",,,,"428d3964-3241-1ceb-8f93-b31d8490c822"
"Multiple Users Failing to Authenticate from Single Process","medium",,,,"84202b5b-54c1-473b-4568-e10da23b3eb8"
"Multiple Users Remotely Failing To Authenticate From Single Source","medium",,,,"30e70d43-6368-123c-a3c8-d23309a3ff97"
"Account Tampering - Suspicious Failed Logon Reasons","medium",,,,"655eb351-553b-501f-186e-aa9af13ecf43"
"Hacktool Ruler","high",,,,"8b40829b-4556-9bec-a8ad-905688497639"
"Failed Logon From Public IP","medium",,,,"6bcac9cb-eeee-9f45-c5c1-0daaf023ac12"
"Scanner PoC for CVE-2019-0708 RDP RCE Vuln","high",,,,"232ecd79-c09d-1323-8e7e-14322b766855"
"Metasploit SMB Authentication","high",,,,"827aa6c1-1507-3f0a-385a-ade5251bfd71"
"Interactive Logon to Server Systems","medium",,,,"7298c707-7564-3229-7c76-ec514847d8c2"
"Potential Pass the Hash Activity","medium",,,,"35890fd4-9ed3-b244-0eff-91fe61e52f8b"
"User Guessing","medium",,,,"4574194d-e7ca-4356-a95c-21b753a1787e"
"Failed Logon - Incorrect Password","medium",,,,"5b0b75dc-9190-4047-b9a8-14164cee8a31"
"PW Guessing","medium",,,,"35e8a0fc-60c2-46d7-ba39-aafb15b9854e"
"Logon Failure (Wrong Password)","low",,,,"e87bd730-df45-4ae9-85de-6c75369c5d29"
"Failed Logon - Non-Existent User","medium",,,,"b2c74582-0d44-49fe-8faa-014dcdafee62"
"Logon Failure (Unknown Reason)","low",,,,"a85096da-be85-48d7-8ad5-2f957cd74daa"
"Logon Failure (User Does Not Exist)","low",,,,"8afa97ce-a217-4f7c-aced-3e320a57756d"
"User Logoff Event","informational",,,,"73f64ce7-a76d-0208-ea75-dd26a09d719b"
"Logoff (User Initiated)","informational",,,,"6bad16f1-02c4-4075-b414-3cd16944bc65"
"Logoff","informational",,,,"7309e070-56b9-408b-a2f4-f1840f8f1ebf"
"Logoff (Noisy)","informational",,,,"84288799-8b61-4d98-bad0-4043c40cf992"
"Failed Logins with Different Accounts from Single Source System","medium",,,,"428d3964-3241-1ceb-8f93-b31d8490c822"
"Multiple Users Failing to Authenticate from Single Process","medium",,,,"84202b5b-54c1-473b-4568-e10da23b3eb8"
"Multiple Users Remotely Failing To Authenticate From Single Source","medium",,,,"30e70d43-6368-123c-a3c8-d23309a3ff97"
"Password Spraying via Explicit Credentials","medium",,,,"27124590-ab3f-79b8-7dfa-b82820dbb1cc"
"Remote Schtasks Creation","medium",,,,"bc42c437-1ea8-fd0f-d964-e37a58d861fc"
"Account Tampering - Suspicious Failed Logon Reasons","medium",,,,"655eb351-553b-501f-186e-aa9af13ecf43"
"Hacktool Ruler","high",,,,"8b40829b-4556-9bec-a8ad-905688497639"
"Potential Privilege Escalation via Local Kerberos Relay over LDAP","high",,,,"96896e3a-28de-da11-c7fd-0040868e3a2f"
"Successful Account Login Via WMI","low",,,,"c310cab1-252e-1d98-6b6f-e6e60c88a374"
"DiagTrackEoP Default Login Username","critical",,,,"dd648614-9dd8-fab8-92d6-be7dfa1b393c"
"External Remote RDP Logon from Public IP","medium",,,,"56a1bb6f-e039-3f65-3ea0-de425cefa8a7"
"Failed Logon From Public IP","medium",,,,"6bcac9cb-eeee-9f45-c5c1-0daaf023ac12"
"RDP Login from Localhost","high",,,,"b3f33f69-1331-d3d0-eb62-81f477abad86"
"Admin User Remote Logon","low",,,,"de5d0dd7-b73e-7f18-02b0-6b1acb7e9f52"
"Pass the Hash Activity 2","medium",,,,"059e7255-411c-1666-a2e5-2e99e294e614"
"RottenPotato Like Attack Pattern","high",,,,"a1f9fad3-d563-5f3f-de09-e4ca03b97522"
"External Remote SMB Logon from Public IP","high",,,,"5c67a566-7829-eb05-4a1f-0eb292ef993f"
"Scanner PoC for CVE-2019-0708 RDP RCE Vuln","high",,,,"232ecd79-c09d-1323-8e7e-14322b766855"
"Successful Overpass the Hash Attempt","high",,,,"20f4e87b-c272-42da-9a1f-ad54206e3622"
"Potential Access Token Abuse","medium",,,,"e8c130a4-cf04-543d-919b-76947bde76b8"
"Outgoing Logon with New Credentials","low",,,,"897e25ba-f935-3fd3-c6d5-f9abf379e831"
"Metasploit SMB Authentication","high",,,,"827aa6c1-1507-3f0a-385a-ade5251bfd71"
"Suspicious Remote Logon with Explicit Credentials","medium",,,,"250cf413-1d30-38fd-4b41-ae5a92452700"
"Potential Remote WMI ActiveScriptEventConsumers Activity","medium",,,,"910ec16d-6957-01b7-39a8-5e676e459cac"
"Interactive Logon to Server Systems","medium",,,,"7298c707-7564-3229-7c76-ec514847d8c2"
"Potential Pass the Hash Activity","medium",,,,"35890fd4-9ed3-b244-0eff-91fe61e52f8b"
"Logon (Service) (Noisy)","informational",,,,"84e5ff02-5f8f-48c4-a7e9-88aa1fb888f7"
"Logon (Batch)","informational",,,,"8ad8b25f-6052-4cfd-9a50-717cb514af13"
"Logon (Interactive) (Noisy)","informational",,,,"b1782e40-d247-4de1-86d1-37392cb62e3b"
"Logon (Network) (Noisy)","informational",,,,"0266af4f-8825-495e-959c-bff801094349"
"Logon (CachedUnlock) *Creds in memory*","informational",,,,"e50e3952-06d9-44a8-ab07-7a41c9801d78"
"PW Spray","medium",,,,"ffd622af-d049-449f-af5a-0492fdcc3a58"
"User Guessing","medium",,,,"4574194d-e7ca-4356-a95c-21b753a1787e"
"Explicit Logon Attempt (Susp Proc) - Possible Mimikatz PrivEsc","high",,,,"7616e857-8e41-4976-bc21-811d122b9fc9"
"Logon (NetworkCleartext)","informational",,,,"7ff51227-6a10-49e6-a58b-b9f4ac32b138"
"Failed Logon - Incorrect Password","medium",,,,"5b0b75dc-9190-4047-b9a8-14164cee8a31"
"Logon (CachedRemoteInteractive) *Creds in memory*","informational",,,,"f4b46dd3-63d6-4c75-a54c-9f6bd095cd6f"
"Logon (Service)","informational",,,,"408e1304-51d7-4d3e-ab31-afd07192400b"
"PW Guessing","medium",,,,"35e8a0fc-60c2-46d7-ba39-aafb15b9854e"
"Logon Failure (Wrong Password)","low",,,,"e87bd730-df45-4ae9-85de-6c75369c5d29"
"Explicit Logon Attempt (Noisy)","informational",,,,"a5b3ebf0-141a-4264-b2ff-400c0d515fca"
"Logon (Interactive) *Creds in memory*","informational",,,,"7beb4832-f357-47a4-afd8-803d69a5c85c"
"Logon (System) - Bootup","informational",,,,"9fa273cc-bcb2-4789-85e3-14ca253ac7f4"
"Explicit Logon Attempt","informational",,,,"8c1899fe-493d-4faf-aae1-0853a33a3278"
"Logon (RemoteInteractive (RDP)) *Creds in memory*","informational",,,,"a4e05f05-ff88-48b9-8524-a88c1c32fe19"
"Failed Logon - Incorrect Password","medium",,,,"ab1accc0-b6e2-4841-8dfb-5902581392c3"
"Possible Token Impersonation","medium",,,,"46614e82-7926-41f9-85aa-006b98c5c2a3"
"Failed Logon - Non-Existent User","medium",,,,"b2c74582-0d44-49fe-8faa-014dcdafee62"
"Logon (CachedInteractive) *Creds in memory*","informational",,,,"fbbe9d3f-ed1f-49a9-9446-726e349f5fba"
"Logon (Unlock)","informational",,,,"b61bfa39-48ec-4bdf-9d4e-e7205f49acd2"
"Logon Failure (Unknown Reason)","low",,,,"a85096da-be85-48d7-8ad5-2f957cd74daa"
"NewInteractive Logon (Suspicious Process)","medium",,,,"9e8b6cdb-9991-488b-a7b3-2eec7aa64679"
"Logon (Network)","informational",,,,"c7b22878-e5d8-4c30-b245-e51fd354359e"
"Logon Failure (User Does Not Exist)","low",,,,"8afa97ce-a217-4f7c-aced-3e320a57756d"
"Logon (NewCredentials) *Creds in memory*","informational",,,,"d80facaa-ca97-47bb-aed2-66362416eb49"
"Replay Attack Detected","high",,,,"167784ae-8d7f-ca00-e9d9-586a4c8469e8"
"Locked Workstation","informational",,,,"c4d03743-7286-15e4-d317-c86d1b5fdc09"
"RDP Session Disconnect","informational",,,,"f3532729-5536-42b4-ad74-d061b61a3891"
"RDP Session Reconnect","informational",,,,"db23f704-61c8-4c95-a5b7-4db61c89f41d"
"User with Privileges Logon","low",,,,"b3d10465-f171-0ef7-d28e-8ef2f9409cf1"
"Admin Logon","informational",,,,"fdd0b325-8b89-469c-8b0c-e5ddfe39b62e"
"ADCS Certificate Template Configuration Vulnerability with Risky EKU","high",,,,"aa2d5bf7-bc73-068e-a4df-a887cc3aba2b"
"ADCS Certificate Template Configuration Vulnerability","low",,,,"3a655a7c-a830-77ad-fc8b-f054fb713304"
"BlueSky Ransomware Artefacts","high",,,,"21ead34c-d2d4-2799-6318-2ff9e4aa9222"
"Access To ADMIN$ Network Share","low",,,,"37b219bc-37bb-1261-f179-64307c1a1829"
"Potential CVE-2023-36884 Exploitation - Share Access","high",,,,"5a3b13ed-8700-5d72-5592-4dbeacbeeb64"
"NetShare Access","informational",,,,"15d042c1-07c6-4e16-ae7d-e0e556ccd9a8"
"Suspicious Multiple File Rename Or Delete Occurred","medium",,,,"a4504cb2-23f6-6d94-5ae6-d6013cf1d995"
"Stored Credentials in Fake Files","high",,,,"888d3e17-a1ed-6b11-895c-e1f9b96b35be"
"SCM Database Handle Failure","medium",,,,"474caaa9-3115-c838-1509-59ffb6caecfc"
"Windows Defender Exclusion Registry Key - Write Access Requested","medium",,,,"777523b0-14f8-1ca2-12c9-d668153661ff"
"Suspicious Teams Application Related ObjectAcess Event","high",,,,"04a055ea-ffa9-540b-e1d2-d5c1bfd5bc7b"
"Potentially Suspicious AccessMask Requested From LSASS","medium",,,,"c7f94c63-6fb7-9686-e2c2-2298c9f56ca9"
"SysKey Registry Keys Access","high",,,,"63308dbe-54a4-9c70-cc90-6d15e10f3505"
"Password Dumper Activity on LSASS","high",,,,"d81faa44-ff28-8f61-097b-92727b8af44b"
"Sysmon Channel Reference Deletion","high",,,,"249d836c-8857-1b98-5d7b-050c2d34e275"
"LSASS Access From Non System Account","medium",,,,"06b8bcc0-326b-518a-3868-fe0721488fb8"
"Service Registry Key Read Access Request","low",,,,"d1909400-93d7-de3c-ba13-153c64499c7c"
"Azure AD Health Service Agents Registry Keys Access","medium",,,,"763d50d7-9452-0146-18a1-9ca65e3a2f73"
"SAM Registry Hive Handle Request","high",,,,"d7742b08-730d-3624-df95-cc3c6eaa3a39"
"WCE wceaux.dll Access","critical",,,,"de10da38-ee60-f6a4-7d70-4d308558158b"
"Azure AD Health Monitoring Agent Registry Keys Access","medium",,,,"321196fe-fb10-6b13-c611-3dfe40baa1af"
"ISO Image Mounted","medium",,,,"4faa08cb-e57e-bb07-cfc2-2153a97a99bf"
"Potential Secure Deletion with SDelete","medium",,,,"70c3269a-a7f2-49bd-1e28-a0921f353db7"
"Processes Accessing the Microphone and Webcam","medium",,,,"32337bc9-8e75-bdaf-eaf4-d3b19ee08a67"
"CVE-2024-1708 - ScreenConnect Path Traversal Exploitation - Security","critical",,,,"74d067bc-3f42-3855-c13d-771d589cf11c"
"ScreenConnect User Database Modification - Security","medium",,,,"82b185f4-cdcb-ba23-9fdb-dbc1a732e1a7"
"BlueSky Ransomware Artefacts","high",,,,"21ead34c-d2d4-2799-6318-2ff9e4aa9222"
"CVE-2023-23397 Exploitation Attempt","critical",,,,"1aeb71a3-31b4-1a5e-85d8-1631c3a73d43"
"Access To Browser Credential Files By Uncommon Applications - Security","low",,,,"7619b716-8052-6323-d9c7-87923ef591e6"
"Enumeration via the Global Catalog","medium",,,,"ffaf246b-f54a-05ba-d9b0-fba6626c7822"
"Rare Schtasks Creations","low",,,,"89ed0fbe-11b8-ce3c-e025-59925225ee99"
"Remote Schtasks Creation","medium",,,,"bc42c437-1ea8-fd0f-d964-e37a58d861fc"
"Suspicious Scheduled Task Update","high",,,,"d74b03af-7e5f-bc5b-9e84-9d44af3d61b7"
"Suspicious Scheduled Task Creation","high",,,,"cd7d9f05-3bf6-21f6-6686-e602ab6d72ba"
"RDP over Reverse SSH Tunnel WFP","high",,,,"810804a5-98c3-7e56-e8ed-8a95d72ad829"
"Windows Filtering Platform Blocked Connection From EDR Agent Binary","high",,,,"764518e5-4160-b679-1946-cbd0e76705da"
"Remote PowerShell Sessions Network Connections (WinRM)","high",,,,"cc1d9970-7c17-d738-f5cb-8fb12f02d0fd"
"Uncommon Outbound Kerberos Connection - Security","medium",,,,"1ee90f6c-2d09-5bcf-b8fd-06fe14f86746"
"Important Scheduled Task Deleted/Disabled","high",,,,"9ce591d7-6b6d-444a-8c27-8ca626dddad3"
"Kapeka Backdoor Scheduled Task Creation","high",,,,"fa0084fc-2105-cdc9-c7c1-1752bbb2e4d2"
"Scheduled Tasks Names Used By SVR For GraphicalProton Backdoor","high",,,,"ae16af08-e56e-414a-ceba-cb62e9f3a2ef"
"Diamond Sleet APT Scheduled Task Creation","critical",,,,"05731ce3-cfda-dbba-3792-c17794a22cf7"
"Defrag Deactivation - Security","medium",,,,"e4c7a334-7ecb-ef93-85dd-49185891fb7a"
"OilRig APT Schedule Task Persistence - Security","critical",,,,"798c8f65-068a-0a31-009f-12739f547a2d"
"Scheduled Task Deletion","low",,,,"68d6fb03-e325-2ed1-a429-abac7adf7ba3"
"Dllhost.EXE Initiated Network Connection To Non-Local IP Address","medium",,,,"1062d249-f014-9faf-044e-2b75d6f9763f"
"Network Connection Initiated By PowerShell Process","low",,,,"9e00ae65-e5aa-2c89-c7a1-7b6ee0e194f5"
"Network Connection Initiated From Users\Public Folder","medium",,,,"a1027f51-4eb5-a16d-91bf-9e124bb594dd"
"Dfsvc.EXE Network Connection To Non-Local IPs","medium",,,,"713fd43d-88e4-6801-2eac-756d06792d4f"
"Msiexec.EXE Initiated Network Connection Over HTTP","low",,,,"8696ae22-70c1-ca19-4888-66ed19ea27da"
"HH.EXE Initiated HTTP Network Connection","medium",,,,"13790f2d-97b2-d1a0-6624-1061d7ccbb8c"
"Dfsvc.EXE Initiated Network Connection Over Uncommon Port","high",,,,"4255ccee-f954-7d80-4281-d5a5fe9ea9f7"
"Suspicious Epmap Connection","high",,,,"58a2d80c-c77b-324c-640d-c97cf5fcbefa"
"New RDP Connection Initiated From Domain Controller","high",,,,"8b0f1458-5a23-5950-ebc7-f8d7a562dc06"
"Uncommon Connection to Active Directory Web Services","medium",,,,"b2c34a06-251e-87ee-2d3e-fae878185d34"
"Remote Access Tool - AnyDesk Incoming Connection","medium",,,,"5a099129-36a4-b13b-5345-9f37b231fb5c"
"Outbound RDP Connections Over Non-Standard Tools","high",,,,"e02f9ef8-2edb-79a4-0626-b506436d7ebe"
"Outbound Network Connection Initiated By Cmstp.EXE","high",,,,"41d54b25-deb6-4ea3-fbac-3f5b6e200939"
"RegAsm.EXE Initiating Network Connection To Public IP","medium",,,,"a0e133b9-f055-5011-01e6-75ed480ad2da"
"Suspicious Wordpad Outbound Connections","medium",,,,"510d0486-0545-9178-93cb-5f5a8c75930b"
"Rundll32 Internet Connection","medium",,,,"4a7137e3-d863-49dd-6199-5ca7722de62e"
"Network Connection Initiated Via Notepad.EXE","high",,,,"e6f76f81-e758-4001-122c-58a3ceef02f9"
"Outbound Network Connection Initiated By Script Interpreter","high",,,,"1487f05c-b749-4322-d657-d20a2eea7e47"
"Office Application Initiated Network Connection Over Uncommon Ports","medium",,,,"8cf1b63a-f161-0e51-a9d2-cc697d06a5a4"
"Network Connection Initiated By IMEWDBLD.EXE","high",,,,"0f4d93f0-a1eb-e6cb-7d79-f38cc95a9a55"
"Uncommon Outbound Kerberos Connection","medium",,,,"7c743e5c-7a9d-ba96-9ada-1d17687e2a6d"
"Suspicious Outbound SMTP Connections","medium",,,,"94af51b6-e4c1-f780-3f48-90c3d7e35ea4"
"Local Network Connection Initiated By Script Interpreter","medium",,,,"7e448677-939e-f6d0-e901-91843a3888d7"
"Network Connection Initiated By Regsvr32.EXE","medium",,,,"6814d247-c70b-e49e-6553-149fc21c3a81"
